F1,F11,F15,F28,F32,F36,F53,F55,F57,F60,F65,F71,F74,F76,F77,F78,F85,F86,F92,F95,F97,F99,F106,F118,F126,F132,F40,class
186.6210938,10791.13007,15834448.43,812.4336787,14626.4364,31957853.18,1724.965033,2.401549214,2087796.795,0.229686059,4.897802853,3.506719762,375.7266967,3.3072881,0.572428851,3708528.889,275.3049213,4.341283725,1.75066925,165.5144472,3.185266426,1139905.39,53.86981095,3.548645454,1.051736882,0.225580547,769.8124423,0
157.8125,67542.18102,15661443,3331.355211,64272.15243,31742445.88,2964.25749,2.166518795,2084276.575,0.295148404,10.12628109,4.69477989,661.350115,3.062226882,0.62250399,3707942.086,275.0667454,4.78397948,1.554287708,130.5112877,3.287755316,1139942.535,53.66986219,3.282780595,1.057838422,0.381638538,3382.744865,0
169.8242188,45417.79518,15731967.51,5397.095227,104768.3464,31586396.19,2273.984307,2.281602802,2085761.595,0.285926644,6.899293726,4.492901447,611.6147509,3.096127048,0.586840564,3708084.456,275.2814518,3.362125822,1.585796693,135.8455434,3.270487688,1139954.328,53.64508972,3.05496126,1.076241239,0.438877508,5514.123497,0
175.8789063,28065.65285,15788173.49,1782.849047,43509.04685,31841835.82,3335.8701,2.115241907,2083415.261,0.318036066,10.13889082,5.345961469,861.71768,2.9474458,0.481103144,3707550.012,276.1338755,2.611208158,1.16802297,73.68939762,3.533459389,1140018.461,53.85091758,3.41619643,1.092418072,0.306804555,2289.949834,0
164.84375,78681.24962,15640106.66,2768.494835,109679.4412,31580833.61,6399.200631,1.832387619,2073245.264,0.3283695,9.507142247,5.292177306,840.8532677,2.958078096,0.681139545,3707478.563,275.5831757,2.570867986,1.616942693,141.4366143,3.253096704,1139953,53.72102239,3.35743307,1.030632631,0.429661458,5772.602167,0
165.9179688,88250.73242,15599286.18,7961.330405,163551.0765,31332418.58,12168.25651,1.553317162,2053461.274,0.363609317,10.55572632,5.859150475,1029.931864,2.870084535,0.4727394,3707146.317,271.9608642,4.15955963,2.290834529,283.7762557,2.95221457,1139748.193,53.14225564,2.661366088,1.099567475,0.607355761,8607.951395,0
170.8007813,33403.03421,15773002.01,1475.052097,33283.40721,31887121.74,3385.63044,2.108813399,2083180.971,0.311986146,16.92662958,6.603085264,1310.427125,2.765570336,0.561789375,3706422.68,274.3296412,4.990379815,1.956317317,206.8499645,3.088968391,1139855.237,53.35215613,2.807458756,1.10337398,0.346556107,1751.758274,0
156.4453125,73551.18752,15644916.46,4374.352862,92225.2456,31642302.98,7537.973163,1.76126901,2069576.297,0.325276881,15.22913682,6.952816285,1451.455494,2.721211664,0.749767756,3705635.444,272.1190762,7.819019026,2.214679906,264.8687868,2.982050992,1139724.727,53.50561539,3.168433096,1.073104414,0.441140583,4853.960295,0
153.125,140878.7823,15420774.15,6740.358007,141620.7152,31407222.05,4913.944864,1.947062557,2078737.072,0.334890305,17.60409825,11.09838388,3710.908497,2.313717236,0.367473271,3700101.056,270.9867289,6.017466282,2.852867812,440.0085862,2.762271301,1139460.237,53.60437628,3.240225843,1.060915344,0.6441487,7453.721853,0
171.5820313,28926.03874,15784781.31,1540.276465,28130.22925,31902788.39,1120.488958,2.588786205,2089255.723,0.243219958,10.09455179,4.354402563,569.2701471,3.127233861,0.545448697,3708124.251,275.1622991,3.31320633,1.720232106,159.9142093,3.20012395,1139917.033,53.89955656,3.495172714,1.057804962,0.297246428,1480.538382,0
174.7070313,31558.46596,15775425.81,2043.24491,40626.23538,31856159.01,3648.221992,2.076380924,2081722.82,0.293075703,9.794261192,7.330472838,1630.441926,2.670742879,0.491598231,3705923.56,273.750126,5.526268102,2.515512794,341.8633389,2.871597296,1139663.343,53.21424864,2.577798286,1.097572248,0.310593438,2138.222914,0
144.4335938,105698.8239,15539147.76,8395.422462,151223.1605,31393046.24,5224.251864,1.920473978,2076531.792,0.319864821,21.95765586,8.022246115,1956.137943,2.591693061,0.412992698,3704734.823,272.1335858,3.924205828,2.043054454,225.4381823,3.051768686,1139811.202,53.04292334,2.715167393,1.099228526,0.679430735,7959.113711,0
165.8203125,46930.39894,15731741.3,2386.522044,43151.15011,31842550.95,4142.922211,2.021169613,2080316.86,0.326314724,8.554430957,6.8709682,1448.723328,2.722029371,0.628182084,3706224.69,274.0038001,4.705131427,1.863177303,187.7946551,3.130728651,1139874.067,53.77843226,3.410392161,1.033414377,0.352103088,2271.113164,0
173.2421875,23002.75803,15800334.89,1098.311021,20141.96778,31933337.71,2762.235968,2.197163234,2085040.039,0.286988621,7.12989349,4.637255271,651.0611634,3.069026163,0.832868195,3708029.415,276.7613682,2.18079674,1.036293879,57.9910101,3.635932513,1140035.704,53.87250206,3.576867628,1.069428243,0.266330974,1060.103567,0
175.390625,44381.45638,15737471.61,3712.273204,74915.74815,31713674.46,3797.263971,2.058996063,2081338.79,0.298312472,13.61143083,7.788110328,1825.216127,2.621762324,0.517141793,3705284.457,274.1138957,3.692802726,1.927875908,200.8102424,3.101775142,1139856.514,53.72927599,3.211294896,1.080467728,0.393075888,3942.934113,0
153.4179688,75709.36203,15639806.23,3950.802793,71654.83669,31716836.85,6773.218008,1.807722038,2070854.59,0.348529033,21.20742188,9.086142753,2480.574007,2.488587266,0.436471865,3703595.102,273.5952691,4.456450288,2.764442654,412.6890399,2.790044331,1139560.303,53.22255997,2.65811147,1.067550035,0.455849497,3771.307194,0
144.8242188,106640.6822,15528738.28,10999.76374,198067.525,31131925.23,6012.32301,1.859466674,2074455.154,0.313537324,22.49815375,10.92979639,3591.006532,2.32797738,0.334039745,3700725.454,272.5326789,6.572188018,3.681038246,731.7023024,2.54179079,1139023.797,52.26741481,2.319143785,1.080456646,0.758146297,10424.60658,0
168.359375,35223.68431,15766280.82,3535.446573,85979.03735,31666289.35,4639.032426,1.972060191,2079468.53,0.291905465,13.21888671,6.051089846,1099.309985,2.841799444,0.516641793,3706902.278,274.6587791,3.366716634,1.760586024,167.3831427,3.180419735,1139903.738,53.71362846,3.425889037,1.087013299,0.365632392,4525.212492,0
179.9804688,21388.66425,15804480.6,2006.160004,41332.75546,31852546.62,6600.725897,1.818923718,2073035.609,0.302218262,8.704344094,5.45050154,899.4101109,2.928874135,0.66978092,3707376.257,275.7443137,4.013034347,1.455956244,114.8307514,3.342894472,1139968.701,53.90592856,3.642020536,1.068227777,0.295870476,2175.408182,0
174.3164063,55173.33031,15710012.49,2830.512133,53944.95949,31798048.54,5795.735739,1.875397705,2075356.634,0.288457212,6.983478794,4.393079198,584.3564433,3.115894095,0.62527908,3708113.932,276.2194012,2.640332612,1.156136258,72.21787506,3.542101225,1140019.755,53.53933163,3.270974508,1.05063982,0.351634487,2839.208394,0
176.5625,34375.92506,15771291.14,2634.668658,53314.08933,31813747.4,4128.972414,2.022634056,2080731.342,0.309973272,13.51917811,6.840029129,1412.610976,2.73298459,0.52195087,3706247.708,275.503772,3.873869132,1.788890683,173.0055658,3.166155206,1139903.307,53.74481106,3.178444023,1.09441312,0.338569046,2806.004702,0
162.4023438,57299.72839,15701333.31,4722.156414,89387.67898,31664694.99,7179.073899,1.782452293,2070847.549,0.341209003,10.60025436,4.848546643,708.1374597,3.032584071,0.574356845,3707833.551,276.4731017,1.999619852,1.073774796,62.30102639,3.605307594,1140030.472,53.69074163,3.443118437,1.07276821,0.36760455,4704.614683,0
111.328125,285908.5941,14868821.75,16645.48737,309199.5423,30600927.3,9401.779376,1.665324961,2062468.336,0.378142443,24.39624186,10.48807137,3300.000249,2.364668941,0.268794886,3701440.518,274.5902703,5.298595834,2.084952737,234.7455112,3.034274914,1139799.689,53.60464697,3.264207984,1.033851737,0.927547926,16273.66012,0
161.2304688,54418.07747,15704058.78,4896.454809,100857.7369,31601134.89,4896.5894,1.948598835,2078536.334,0.30732776,15.6976901,6.68931483,1346.31557,2.753845169,0.574059726,3706328.938,272.5429758,4.507041132,2.401869042,311.6834326,2.911613475,1139698.183,53.24131309,2.66485961,1.095552547,0.490344772,5308.301944,0
156.7382813,112034.6069,15522766.62,5546.111218,103298.9676,31584608.78,9816.554345,1.646577893,2061284.943,0.3299722,12.51090481,6.145800324,1133.346923,2.828568601,0.603846487,3707002.898,274.6128072,6.488003562,2.138876135,247.0844666,3.012118774,1139788.159,53.25291167,2.828008832,1.09984582,0.513417241,5436.787769,0
142.578125,108330.0781,15528625.57,6340.270192,115373.141,31534561.62,2193.93745,2.297159058,2086859.045,0.300240016,18.47802693,7.002214144,1471.880376,2.715147022,0.525284546,3705945.696,273.2118997,6.955722268,2.470007542,330.0463149,2.886829588,1139656.497,53.41245369,3.159592987,1.057312855,0.596763683,6072.270578,0
138.28125,398714.6664,14395803.08,26092.85065,476324.3113,29749314.22,8303.548003,1.719265207,2066724.01,0.31637743,23.27923051,9.856112553,2915.684416,2.418425057,0.314150474,3702541.102,271.8869679,6.325746746,2.222868043,267.3036528,2.978091761,1139738.465,53.16332425,3.318616565,1.046599112,0.873966273,25069.70059,0
147.65625,96088.0661,15569328.59,5894.973402,112937.7011,31543623.05,2234.763822,2.289155283,2086114.555,0.270305091,16.84114113,5.593345268,941.5538594,2.909008322,0.60551512,3707249.12,276.0897127,3.37241884,1.35009648,98.49908146,3.408899275,1139990.483,53.82092115,3.532137625,1.058726349,0.458114939,5944.089531,0
161.9140625,61669.26384,15682747.22,3367.727762,61174.52088,31761435.21,1751.497743,2.39492374,2087610.431,0.259516007,10.01020854,5.445533655,892.1094373,2.932409819,0.586968894,3707525.574,274.9093056,3.218791836,1.939049092,203.0358263,3.097011915,1139871.41,53.33313002,2.758438053,1.091333246,0.381887713,3219.711625,0
153.6132813,116146.6026,15508757.84,11066.35827,226320.1015,31048654.26,5281.780652,1.915718628,2076467.393,0.318971133,9.78449216,5.951525647,1064.355396,2.855819988,0.677878152,3707185.893,274.8579711,4.129485311,1.734118691,162.5077109,3.193180107,1139912.351,53.09026447,2.842499356,1.097637456,0.490341397,11911.58429,0
167.96875,38709.54514,15755105.63,2234.338918,41253.68899,31851585.4,4530.168637,1.982370981,2079855.65,0.307669213,10.69296866,4.082601419,509.325853,3.175466928,0.517564669,3708232.616,275.0598286,2.878136608,1.500136494,121.5534268,3.318392887,1139964.979,53.93797694,3.590980618,1.051730803,0.314567753,2171.246789,0
181.1523438,24275.1503,15799582.67,1331.630674,24079.96442,31921017.17,1665.961465,2.416655647,2087531.717,0.278973193,7.817970841,3.909898398,462.7423608,3.217037729,0.680617154,3708347.213,276.8002521,2.947853127,1.169373619,73.89464861,3.532267558,1140019.466,53.94310124,3.643158272,1.05309447,0.26990716,1267.366548,0
158.7890625,98198.22311,15560205.16,5674.768104,104837.5759,31560228.24,2183.122184,2.299304277,2086325.215,0.266295745,10.41828934,4.880019975,716.2505697,3.027643596,0.575708352,3707816.934,275.6643083,2.880017118,1.306277725,92.20430343,3.437282381,1139997.398,53.81372384,3.317926763,1.086223701,0.400374877,5517.767155,0
161.8164063,94888.99231,15574205.46,6671.153357,120095.2929,31512563.69,3408.324683,2.105912844,2082674.737,0.287105759,12.60804981,6.342372201,1215.337506,2.798260399,0.682497498,3706564.481,273.8746225,4.747277478,2.374282339,304.4255375,2.921812999,1139716.804,53.36582761,2.806484462,1.104263014,0.585702952,6320.80489,0
150.8789063,189381.1607,15242625.81,20196.19218,462799.6042,29885778.96,3583.601257,2.084140354,2082373.974,0.311972151,10.90795902,7.23353781,1592.085955,2.681075289,0.421434824,3705978.724,273.7422034,5.785250909,2.676620868,387.1766169,2.817688975,1139605.866,52.81237743,2.458295767,1.084764518,0.70015093,24357.8739,0
125.5859375,92183.6853,15570241.34,4617.440941,83254.66368,31667778.31,13064.29659,1.522461934,2048836.037,0.359902902,15.66028148,7.043551284,1498.061726,2.707494982,0.571968786,3705951.322,275.5992624,4.561675856,1.619000044,141.6115599,3.252563616,1139927.225,53.74622154,3.489239011,1.089113762,0.495246313,4381.824404,0
164.3554688,51988.34419,15715548.23,2951.685595,54342.30226,31796967.45,4695.857491,1.966773824,2079034.661,0.323787085,13.92936656,5.385927772,881.8720503,2.93741673,0.540150608,3707363.127,275.6157311,1.949824513,1.161559953,73.02970756,3.537312312,1140017.462,53.88270173,3.611670013,1.08598924,0.363584737,2860.121172,0
162.0117188,56330.2803,15700148.78,2858.770596,51723.72121,31811358.21,10214.13802,1.629336968,2059844.356,0.366495671,20.64779126,7.777991115,1823.575256,2.622152717,0.490626304,3705004.134,275.6378968,3.516868974,1.703650615,156.8278607,3.208534676,1139924.207,53.76485672,3.3808498,1.081586004,0.411137848,2722.301116,0
141.40625,121026.4969,15480113.66,7003.960488,126180.8322,31475176.79,7959.100682,1.737662646,2067160.085,0.35043901,13.62798369,6.661110672,1341.528783,2.755390892,0.393054594,3706517.533,274.4669085,3.307869333,1.453679729,114.1275963,3.345538909,1139963.688,53.63828583,3.289235406,1.092478403,0.543986911,6641.096433,0
161.328125,79114.56108,15615048.39,5276.364141,106571.1773,31571612.06,3920.071246,2.045176473,2080405.987,0.31560156,5.510662891,4.259968503,574.2031598,3.123493235,0.694325631,3708131.582,274.6678117,3.422515119,1.449101325,113.4110517,3.348250368,1139969.647,53.97519847,3.515290143,1.076157902,0.51444567,5609.009332,0
126.0742188,299125.7095,14819412.85,17551.92559,317110.4025,30555612.26,9564.875934,1.657856463,2062892.486,0.36420993,15.63659936,8.786421229,2329.822668,2.515805265,0.472056675,3703901.378,275.5885897,4.531684676,1.622350898,142.4423776,3.250040871,1139939.967,53.80040998,3.426209952,1.047113791,0.670459815,16690.02119,0
170.6054688,34153.45192,15770528.11,2629.036973,54362.98175,31809408.71,4745.968468,1.96216486,2078064.251,0.327374685,12.13545342,5.260472756,830.2855632,2.96356426,0.798216244,3707577.405,273.9736837,3.548704417,2.005009114,217.0875122,3.068087548,1139842.952,53.35796377,2.8085306,1.089640049,0.31452495,2861.209566,0
145.2148438,219469.9001,15112956.64,11552.83578,208067.6868,31074754.76,17354.71036,1.399138813,2029856.23,0.398390903,16.96427226,8.086365341,1972.217274,2.588139589,0.403121754,3704766.233,272.8653556,7.035630926,2.251995617,273.8794518,2.96757607,1139728.957,53.22021539,2.874230096,1.078440257,0.620647903,10950.93088,0
134.0820313,125110.4927,15466263.05,7184.115325,129325.3959,31470529.03,6969.109618,1.795341599,2071053.411,0.347815503,30.29808081,9.520271344,2759.773769,2.442283678,0.400435209,3702202.52,274.3107883,7.002818671,2.081954361,234.2316636,3.035222566,1139793.862,53.40955527,3.199909804,1.066885252,0.619069675,6806.599785,0
133.0078125,201092.8917,15213219.85,16653.49073,327464.0919,30563339.12,4217.449365,2.013428366,2079939.367,0.303041223,32.26410589,9.117609607,2494.160956,2.486215932,0.513425819,3703141.524,266.4446437,8.337769581,2.843682203,436.7208407,2.765521121,1139367.588,53.23685879,3.175464239,1.037295613,0.911538521,17234.95221,0
179.1992188,31125.23079,15781914.21,2207.755051,45759.36774,31842000.14,4427.207953,1.992353199,2079232.949,0.314496692,13.09882457,5.080208928,775.7792127,2.993016903,0.405882632,3707551.458,276.0555857,3.427570338,1.338758045,97.0132465,3.415433571,1139993.806,53.78865555,3.440569498,1.045455609,0.369834468,2408.387776,0
176.953125,14696.18797,15822901.05,693.8280716,13017.09556,31958817.59,2132.53548,2.309481338,2086644.384,0.282229228,14.6172653,5.538871635,926.8090252,2.915855905,0.738922693,3707307.852,275.4914525,4.672151042,2.078800747,233.4209589,3.036721908,1139828.363,53.28663452,2.81820458,1.10974731,0.240414111,685.1102926,0
179.5898438,43454.45633,15738100.88,5408.636967,144002.2721,31401684.85,4696.047587,1.966756247,2078681.985,0.307928292,10.09885066,6.634286932,1329.465954,2.759310732,0.612500751,3706533.913,274.4365809,4.030115229,2.255212329,275.0742861,2.965692388,1139763.802,53.47988886,2.914835599,1.102922713,0.431807966,7579.066955,0
166.6015625,50620.67986,15721016.06,4432.678434,91984.01363,31634597.97,6863.221899,1.801989893,2072842.289,0.336500614,11.79213606,7.300968377,1609.921843,2.676240028,0.490435919,3705867.153,275.1467262,2.670009625,1.298320912,91.03250786,3.442777089,1139998.65,53.78485935,3.566387198,1.042552885,0.433566162,4841.263875,0
180.5664063,24823.84682,15795325.95,1531.134923,28977.19863,31904151.74,6445.617673,1.829249293,2073488.874,0.310745379,12.02027663,6.375364656,1224.457316,2.795016309,0.594256958,3706704.162,272.1995032,3.590455169,1.732942378,162.3809995,3.193516797,1139881.729,53.90285699,3.52064318,1.049771777,0.316674662,1525.115717,0
175.390625,39863.52921,15750563.84,2257.946312,42556.38916,31853917.68,7424.876276,1.767833498,2069658.472,0.329951235,12.80257807,5.05072749,765.3513402,2.998886577,0.626434883,3707686.426,274.7502586,4.292261631,1.577855714,134.4547984,3.274923952,1139936.052,53.69959284,3.29035988,1.071247407,0.356618556,2239.809956,0
167.7734375,44777.53639,15737456.92,5778.591364,128410.3298,31485106.47,3783.117812,2.060616558,2081880.383,0.28671714,13.29443629,7.658150724,1792.291454,2.629663619,0.564090822,3705388.387,274.6284586,4.664913654,2.267072643,277.6447717,2.961667447,1139756.793,53.37635022,2.754953392,1.103070538,0.367116741,6758.438411,0
161.328125,72019.4912,15639057.3,3861.353678,75184.45434,31703225.58,6504.176986,1.82532209,2072378.639,0.312725724,14.83300086,7.346637984,1622.143395,2.672957609,0.470221515,3705829.475,273.1007022,4.251703257,2.687675015,390.712562,2.813750847,1139593.795,52.66539755,2.527386952,1.111904848,0.430685026,3957.076544,0
158.3984375,48249.49265,15722489.85,2392.668128,46712.71948,31833939,14356.8691,1.481491217,2046159.451,0.363019169,16.21582077,8.320210593,2082.731057,2.564472833,0.466679695,3704521.687,268.7554766,5.621843205,2.356537793,299.9497626,2.928224341,1139636.837,53.88022432,3.48757418,1.055515879,0.369696318,2458.564183,0
178.4179688,17575.34981,15814373.5,1558.412322,36625.66708,31871397.12,2621.149662,2.219923731,2085270.557,0.304839622,13.02666379,5.938861642,1058.977932,2.858017674,0.580240045,3706982.038,274.7468804,4.235409822,1.535736939,127.4247988,3.298069452,1139947.095,53.92246291,3.572922631,1.071097179,0.271435578,1927.666688,0
149.1210938,103141.9563,15546911.53,5367.639482,101767.1711,31595402.83,19792.28521,1.342063324,2024597.451,0.383650194,9.244389078,5.071798069,774.9506719,2.993480384,0.590612525,3707715.739,274.9005002,2.623761962,1.379074254,102.7214954,3.390849576,1139985.372,53.68269004,3.301505641,1.083792395,0.469796914,5356.166899,0
172.8515625,44727.93579,15735096.7,4006.017213,89565.32332,31652559.9,5581.773867,1.89173117,2076199.249,0.318314443,9.796788993,5.020990721,775.893388,2.992953073,0.701124316,3707733.079,275.5902905,3.54958975,1.653614243,147.661084,3.234521051,1139931.717,53.75879975,3.229646724,1.066001074,0.349378661,4713.964385,0
156.8359375,48414.2971,15721233.55,3567.797415,67028.21454,31745743.4,6120.290851,1.851738192,2074241.216,0.304289596,6.439126739,4.006300082,481.6749396,3.199659747,0.875493326,3708365.7,275.5563673,2.757676839,1.364766227,100.7097605,3.399355714,1139988.477,53.71071459,3.491955425,1.076519867,0.362054816,3527.800765,0
128.125,135815.5918,15413203.75,7109.885918,128047.831,31439843.06,37896.5644,1.059969907,1958144.939,0.413849954,26.78802585,9.23481374,2560.273784,2.474858494,0.441002436,3703104.315,268.0295512,7.02458621,2.647974247,378.6756223,2.827305633,1139495.658,53.32053515,3.303543652,1.089012877,0.703986566,6739.359528,0
161.4257813,73500.91934,15640755.83,4512.151472,81625.60038,31674699.77,6552.734987,1.822092331,2072153.34,0.319193684,9.275472808,6.553375124,1301.038924,2.768690531,0.46016356,3706606.624,274.4978184,4.398358635,2.127018384,244.5565317,3.016566855,1139806.639,53.35140332,2.97507729,1.100903611,0.47618231,4296.08423,0
169.6289063,50881.14738,15720760.1,2272.809574,41638.09071,31846210.61,8483.764507,1.709941414,2066930.4,0.35837531,15.47987947,7.321479371,1615.575854,2.67471841,0.385058634,3705844.802,274.7170717,4.058074806,1.802072643,175.3846445,3.160257572,1139894.282,53.40665951,3.003207331,1.090221723,0.388325732,2191.478459,0
122.265625,276908.8554,14881177.91,21244.19276,390299.8762,30236255.68,11181.18124,1.59005468,2057381.507,0.345657697,23.57163412,12.36732394,4608.40884,2.219669268,0.334778962,3697435.578,272.6135719,7.358853774,2.779095181,417.0670067,2.785472451,1139520.136,53.74506509,3.330964273,1.076818683,0.93675285,20542.09875,0
97.5585937,540827.1694,13807544.79,54790.00425,1117036.716,26377261.29,24178.12087,1.255140701,2009227.208,0.406549978,54.66947531,18.63953207,10473.23551,1.863192163,0.09354504,3678661.704,265.9409717,11.83710745,4.351702794,1023.17263,2.396345181,1138285.179,53.25872749,3.165855289,1.082862761,1.121388707,58791.40609,0
172.4609375,89963.30261,15589377.99,5762.401529,129608.635,31477303.92,11547.99379,1.576037059,2055204.725,0.366054096,8.185188555,5.181640113,822.1692434,2.967825363,0.610643209,3707642.717,275.4047813,3.210907811,1.549765555,129.7407529,3.290307364,1139957.624,53.79756071,3.430588981,1.049841276,0.473748142,6821.507106,0
176.0742188,28598.14644,15781312.91,1954.242455,44030.62363,31840837.84,2955.914526,2.167742436,2084363.39,0.283195966,17.59897667,7.792359411,1850.779631,2.615725195,0.623833439,3705119.195,273.8966949,4.273445895,2.038813787,224.4737876,3.053622286,1139831.38,53.03984044,2.730647851,1.069991058,0.315345557,2317.401244,0
174.4140625,28138.73291,15788449.29,1601.714254,28874.61818,31904267.29,3913.827692,2.045868555,2081202.476,0.285901431,13.41110228,6.600343913,1315.094422,2.764027449,0.556436746,3706448.005,274.3846231,4.839583082,2.159739587,252.0553709,3.003502787,1139797.705,53.32382767,2.926100069,1.079532393,0.293780509,1519.716746,0
143.75,117746.315,15479221.7,15154.51233,322342.4046,30540198.27,3774.23362,2.061637375,2081749.366,0.304867285,12.13859503,5.426033741,883.4459677,2.936643192,0.656001437,3707487.428,274.5309613,4.41895092,1.780636977,171.7160954,3.169385535,1139901.486,53.56799862,3.406153515,1.038456088,0.661774853,16965.38971,0
162.5976563,55178.76625,15701672.17,7348.49519,154928.9164,31353384.48,11064.6716,1.59460343,2057372.046,0.34155423,16.79138398,7.04808821,1505.511048,2.705342177,0.523020756,3706035.299,271.4222125,5.707574899,2.201580382,262.1447489,2.986523638,1139735.653,53.54418413,3.477233308,1.059886085,0.459245282,8154.153495,0
171.3867188,46916.96167,15731495.8,2406.297778,43445.74961,31843655.02,4849.112941,1.952829355,2079102.052,0.330256855,8.900576787,4.71489572,669.0793684,3.057188252,0.690973054,3708000.878,274.8562557,3.212615149,1.318574548,93.88654123,3.42951373,1139991.693,53.72784741,3.199338279,1.048209659,0.348394863,2286.6184,0
164.453125,77431.2973,15629577.59,8352.424225,202375.2331,31137074.05,5429.137087,1.903770413,2075403.707,0.347884816,17.51433842,7.386561498,1638.135019,2.668699769,0.515692109,3705800.065,272.8942845,6.018272852,2.437652542,320.8986618,2.898999175,1139678.332,53.16375554,2.655269067,1.098540058,0.485173188,10651.32806,0
164.1601563,97728.74832,15550934.28,5809.864464,113468.5357,31532722.97,10187.84797,1.630456125,2060398.767,0.329052672,12.52416512,7.868963957,1868.115307,2.611678404,0.510220994,3705066.184,272.1675793,6.292165071,3.013610169,490.4916605,2.715202193,1139439.811,52.19821915,2.428618562,1.089095601,0.520084843,5972.028193,0
177.6367188,34167.8524,15770417.41,2571.189109,55370.36406,31802631.18,4787.466079,1.958384792,2077982.09,0.315270345,19.05191339,9.316209709,2625.186728,2.463988896,0.45148285,3703080.152,269.4603245,6.973040981,2.220064835,266.9720413,2.978628861,1139699.842,53.24650093,3.414896321,1.087405921,0.329545105,2914.229688,0
183.4960938,12369.56596,15829300.6,659.5186843,11968.6831,31964853.17,4572.042484,1.978375971,2078877.704,0.314260149,13.19183703,4.756420208,678.8920667,3.050874524,0.592021571,3707918.63,275.910173,3.486551252,1.415371746,108.1855895,3.368553023,1139976.803,53.90774409,3.632823092,1.05693067,0.232838862,629.9306895,0
164.0625,72221.4222,15652498.59,3862.106627,69900.21477,31731707.53,20630.11241,1.324058562,2019460.332,0.391017096,8.628518264,4.95263027,736.0520124,3.015816362,0.767149092,3707760.774,275.0922596,3.497023475,1.736145967,162.8451873,3.192284657,1139914.928,53.78031078,3.263961869,1.066780987,0.461985988,3678.958672,0
176.8554688,24774.99962,15795310.75,1825.972264,36600.83238,31872589.47,3190.698169,2.134559393,2083350.107,0.312909639,18.44957261,9.347906555,2621.576706,2.464586299,0.491505806,3703270.066,275.7063075,4.53887659,1.719779437,159.7350337,3.2006078,1139920.742,53.51361768,3.222465114,1.071282757,0.298698335,1926.359599,0
171.3867188,52897.30072,15715096.69,2892.148328,53805.86366,31803981.13,7177.621466,1.782540154,2070644.381,0.338230613,14.58940927,6.285569962,1186.034554,2.808851137,0.639863062,3706769.267,275.788182,3.935717869,1.688408021,154.0677757,3.216196788,1139926.843,53.63219175,3.395749775,1.064680118,0.385734441,2831.887561,0
137.6953125,103277.1778,15544971.57,12662.60855,227978.6717,30992379.21,8442.176361,1.712075346,2066491.268,0.331669722,12.07475668,6.262398297,1177.115513,2.812126624,0.634619185,3706849.484,273.4124389,8.066038917,2.10071481,238.9062918,3.026676708,1139764.4,53.66115445,3.375000028,1.067760343,0.806502227,11998.87746,0
133.7890625,199367.6949,15195992.99,15106.0063,287009.5299,30745339.03,10810.60516,1.60469103,2058816.828,0.357692613,12.21033932,6.980726524,1534.350552,2.697106948,0.515229727,3705887.297,272.6532461,6.936399993,2.816759155,428.7661149,2.773486176,1139491.191,53.3203973,2.79037191,1.080895941,0.772375606,15105.76473,0
164.7460938,52730.76057,15713838.62,2721.241916,49024.0389,31817906.69,6419.179868,1.831034012,2073690.082,0.361352305,18.66254045,7.153828303,1535.566098,2.696763251,0.508573784,3705837.225,271.8791217,5.82065362,2.382517368,306.8137707,2.918430301,1139693.171,53.26138874,2.834020467,1.081907397,0.421396221,2580.212574,0
129.9804688,170347.0898,15298178.9,13922.49113,272664.5079,30809414.28,8976.633309,1.685419344,2063639.812,0.331692585,18.97778135,8.210379372,2106.982665,2.559447463,0.676310767,3704433.169,274.8875066,4.191099231,1.675122398,151.907374,3.222289916,1139926.743,53.57019574,3.205024379,1.064158756,0.649988714,14350.76357,0
115.5273438,179760.8376,15256638.95,24648.37749,453032.9199,29872864.23,8399.544406,1.714273775,2067361.471,0.341413496,24.21154446,10.16060475,3097.20061,2.392204963,0.345107582,3701990.205,273.7112106,4.674817298,2.059584144,229.4669364,3.044109717,1139826.463,53.53654669,3.304162621,1.062900008,1.03354406,23843.83789,0
167.4804688,57754.02069,15698856.37,8531.195604,163924.4851,31326152.5,1872.063378,2.366028734,2087259.196,0.270848437,7.865153455,6.025177664,1098.706101,2.842037863,0.617329589,3706555.852,274.9213784,3.404863055,1.47364574,117.2976665,3.333742168,1139963.278,53.83313573,3.496761296,1.047534516,0.551581605,8627.604477,0
180.078125,24546.09871,15796904.43,1742.02862,34088.54686,31884665.14,1887.032568,2.362571726,2087126.11,0.248776202,11.39426894,5.710199692,978.3395135,2.892381221,0.685085768,3707322.279,274.0476938,5.484715507,2.497800271,336.9532001,2.877861783,1139665.762,53.18307502,2.727692217,1.099225487,0.296986304,1794.134045,0
165.8203125,91680.54581,15591321.54,5977.210413,110094.25,31572093.3,2777.451671,2.19477836,2084901.093,0.308262623,13.92124768,5.63330606,952.6819383,2.90391094,0.571476737,3707304.627,273.3157034,5.28199837,2.452789509,325.1432058,2.89331001,1139675.046,53.17039955,2.911823197,1.095197599,0.511138665,5794.434208,0
168.5546875,30218.78242,15781439.17,1876.426139,43010.10717,31851812.06,2987.434578,2.163137454,2084128.85,0.274432195,11.95693882,6.058028345,1117.075829,2.834843239,0.583865486,3706952.629,275.0676788,5.154810925,1.734584419,162.9524648,3.192000396,1139902.834,53.70576496,3.458300008,1.059574045,0.316983522,2263.689851,0
